kappa_lo,lambda_margin
-0.259,0.008658347857403579
-0.2585,0.008744311742165911
-0.258,0.008397158303388691
-0.2575,0.008483192710320822
-0.257,0.008569210001831789
-0.2565,0.008655196146640327
-0.256,0.00830865024761117
-0.2555,0.00839472659600428
-0.255,0.008480766440589768
-0.2545,0.008566787075837832
-0.254,0.008220859098660754
-0.2535,0.008306955102241637
-0.253,0.00839304116942779
-0.2525,0.008479093893885877
-0.252,0.0081337644112181
-0.2515,0.008219905946355903
-0.251,0.008306013754248377
-0.2505,0.008392104188983129
-0.25,0.02969872770856827
-0.2495,0.029778895797983252
-0.249,0.02985905774659028
-0.2485,0.02993920313049952
-0.248,0.02958451210306191
-0.2475,0.029664730710935606
-0.247,0.029744927096149038
-0.2465,0.029825100428452475
-0.246,0.029471020908494672
-0.2455,0.029551257718079385
-0.245,0.029631500388254416
-0.2445,0.0297117155419839
-0.244,0.02935822599550034
-0.2435,0.029438514263715083
-0.243,0.02951879864281892
-0.2425,0.029599039271909294
-0.242,0.029246161628492848
-0.2415,0.029326489822835367
-0.241,0.029406795597916837
-0.2405,0.029487081675627035
-0.24,0.02913479621452949
-0.2395,0.029215169466928877
-0.239,0.0292955181529829
-0.2385,0.029375828188285512
-0.238,0.029024150158911785
-0.2375,0.0291045680070074
-0.237,0.029184931401343032
-0.2365,0.02926529133742458
-0.236,0.028914215731475526
-0.2355,0.028994647439394294
-0.235,0.029075066643037197
-0.2345,0.029155462726897074
-0.234,0.028804981030552096
-0.2335,0.028885467592350673
-0.233,0.02896591452776172
-0.2325,0.02904634423493839
-0.232,0.028696470366152416
-0.2315,0.028776979513947438
-0.231,0.02885746361082666
-0.2305,0.028937943824811487
-0.23,0.02858865988098562
-0.2295,0.028669207032249316
-0.229,0.02874973053884472
-0.2285,0.028830231457614208
-0.228,0.02848155932476349
-0.2275,0.02856213952931365
-0.227,0.02864270835692453
-0.2265,0.02872324724205988
-0.226,0.028375160477928863
-0.2255,0.028455784301849866
-0.225,0.028536381141858164
-0.2245,0.028616947493591016
-0.224,0.028269478214224573
-0.2235,0.028350133778779638
-0.223,0.028430755747854624
-0.2225,0.028511364282240884
-0.222,0.028164499708225748
-0.2215,0.02824517721759552
-0.221,0.028325856002798185
-0.2205,0.028406489249211395
-0.22,0.028060221950378824
-0.2195,0.028140945585898677
-0.219,0.028221644967060335
-0.2185,0.028302311851659132
-0.218,0.02795665019029106
-0.2175,0.02803739918510877
-0.217,0.02811814463712105
-0.2165,0.028198855466120398
-0.216,0.027853776453157054
-0.2155,0.02793457230716604
-0.215,0.0280153437073549
-0.2145,0.02809608052954163
-0.214,0.02775161887447825
-0.2135,0.027832443521148713
-0.213,0.027913244748378474
-0.2125,0.027994031611469693
-0.212,0.027650154629875343
-0.2115,0.027731006071099924
-0.211,0.02781185605087942
-0.2105,0.027892664950695714
-0.21,0.027549388492618326
-0.2095,0.027630295278972334
-0.209,0.02771115493134111
-0.2085,0.027792009850999753
-0.208,0.02744933486820641
-0.2075,0.027530251571243173
-0.207,0.02761116507583705
-0.2065,0.027692055836553625
-0.206,0.02734996978874069
-0.2055,0.027430942675951277
-0.205,0.02751187932712103
-0.2045,0.027592798734793988
-0.204,0.02725131438376615
-0.2035,0.027332309270534254
-0.203,0.027413291867796834
-0.2025,0.027494246127139972
-0.202,0.027153350894499335
-0.2015,0.027234386930378808
-0.201,0.027315402673743775
-0.2005,0.027396385551860632
-0.2,0.027056094591810947
-0.1995,0.02713716364229418
-0.199,0.027218201898367208
-0.1985,0.02729922683913252
-0.198,0.026959530316443183
-0.1975,0.027040624055680213
-0.197,0.027121714999719902
-0.1965,0.027202763573961036
-0.196,0.026863660648562444
-0.1955,0.026944798532794197
-0.195,0.027025908667501475
-0.1945,0.027106991560018844
-0.194,0.02676850006859036
-0.1935,0.026849662749835673
-0.193,0.026930815109307896
-0.1925,0.027011929399788512
-0.192,0.026674019802855272
-0.1915,0.02675522521426266
-0.191,0.026836400401546095
-0.1905,0.02691755255528753
-0.19,0.026580245124491326
-0.1895,0.026661481259857515
-0.189,0.026742686974573278
-0.1885,0.026823880307556322
-0.188,0.026487161113670367
-0.1875,0.026568424192309592
-0.187,0.026649666913780262
-0.1865,0.02673089267714719
-0.186,0.026394769268837895
-0.1855,0.026476070891822703
-0.185,0.02655734044966719
-0.1845,0.02663860297257927
-0.184,0.02630306676055044
-0.1835,0.02638440946633514
-0.183,0.026465714078867303
-0.1825,0.026547015504407242
-0.182,0.026212068864981217
-0.1815,0.02629344402806669
-0.181,0.026374782757088867
-0.1805,0.02645610323233737
-0.18,0.026121758180296637
-0.1795,0.026203157709347922
-0.179,0.02628453183670931
-0.1785,0.026365883701326122
-0.178,0.026032136777396814
-0.1775,0.026113564742384052
-0.177,0.026194979927740274
-0.1765,0.02627635671697585
-0.176,0.02594321547299815
-0.1755,0.026024662929346475
-0.175,0.02610610578255633
-0.1745,0.026187520884894972
-0.174,0.025854966766276025
-0.1735,0.025936454625502262
-0.173,0.02601793365870706
-0.1725,0.026099381993224757
-0.172,0.025767420054472225
-0.1715,0.025848935102446992
-0.171,0.025930455196106462
-0.1705,0.02601192923240922
-0.17,0.025680552561289472
-0.1695,0.02576210866181705
-0.169,0.025843647762142326
-0.1685,0.025925158599970296
-0.168,0.02559437503442268
-0.1675,0.025675963553346715
-0.167,0.025757530074284007
-0.1665,0.025839087424801645
-0.166,0.02550888303894806
-0.1655,0.025590504687612512
-0.165,0.02567210783340859
-0.1645,0.025753686297245504
-0.164,0.025424079619604047
-0.1635,0.025505734146985846
-0.163,0.025587367868122487
-0.1625,0.025668981384501133
-0.162,0.02533996719596633
-0.1615,0.025421649350406847
-0.161,0.02550331592746583
-0.1605,0.02558495727904183
-0.16,0.025256533857618845
-0.1595,0.0253382515767866
-0.159,0.025419955731711765
-0.1585,0.025501612563745654
-0.158,0.025173789421609187
-0.1575,0.025255528731751895
-0.157,0.025337265048720144
-0.1565,0.02541896142553715
-0.156,0.02509173267486738
-0.1555,0.02517349973811953
-0.155,0.025255269700663042
-0.1545,0.025336986994490864
-0.154,0.025010341407624637
-0.1535,0.02509215223392513
-0.153,0.02517393809228963
-0.1525,0.02525570581683479
-0.152,0.02492964033886441
-0.1515,0.02501147622315659
-0.151,0.025093300786256628
-0.1505,0.02517510203094002
-0.15,0.08515615804813523
-0.1495,0.08522686962400418
-0.149,0.08529756649160986
-0.1485,0.08536824417435472
-0.148,0.08501951221955623
-0.1475,0.08509026798508214
-0.147,0.08516101216489039
-0.1465,0.08523174209213151
-0.146,0.08488358354672525
-0.1455,0.08495438492050256
-0.145,0.08502518424970307
-0.1445,0.08509595409435702
-0.144,0.08474837519061294
-0.1435,0.08481923300031814
-0.143,0.08489005490178535
-0.1425,0.0849608737537058
-0.142,0.08461389248433883
-0.1415,0.08468478995345552
-0.141,0.08475566267874009
-0.1405,0.08482653621280929
-0.14,0.08448013281775907
-0.1395,0.08455107242627591
-0.139,0.08462198181979035
-0.1385,0.08469289236528449
-0.138,0.0843470857211916
-0.1375,0.08441806147468417
-0.137,0.08448902045582349
-0.1365,0.08455997982238363
-0.136,0.08421475232219913
-0.1355,0.084285774594866
-0.135,0.08435678151836501
-0.1345,0.08442777366573972
-0.134,0.08408312943308484
-0.1335,0.08415420264257467
-0.133,0.08422525251217496
-0.1325,0.08429629305682226
-0.132,0.0839522346291557
-0.1315,0.08402334117666575
-0.131,0.08409443017573587
-0.1305,0.08416552658130362
-0.13,0.08382203853297411
-0.1295,0.08389319942871704
-0.129,0.08396434289938512
-0.1285,0.08403545983228371
-0.128,0.08369256576186207
-0.1275,0.08376377481637802
-0.127,0.08383495037568658
-0.1265,0.08390612004600875
-0.126,0.0835638164708893
-0.1255,0.08363505323117942
-0.125,0.08370627622746475
-0.1245,0.08377749149591215
-0.124,0.08343576171200709
-0.1235,0.08350705658208592
-0.123,0.0835783172695169
-0.1225,0.08364957035443495
-0.122,0.08330842881335344
-0.1215,0.08337975166009273
-0.121,0.0834510629027462
-0.1205,0.08352236957164551
-0.12,0.08318179814045538
-0.1195,0.08325317894551813
-0.119,0.0833245281840136
-0.1185,0.08339587034962295
-0.118,0.08305588213251765
-0.1175,0.08312730488360008
-0.117,0.08319869984198648
-0.1165,0.08327007911531577
-0.116,0.08293068726856097
-0.1155,0.08300213721840431
-0.115,0.08307357932861077
-0.1145,0.08314500755908145
-0.114,0.08280618240234698
-0.1135,0.08287768376659213
-0.113,0.08294917022870694
-0.1125,0.08302062822314983
-0.112,0.0826823996683885
-0.1115,0.08275393327254747
-0.111,0.08282545922252868
-0.1105,0.08289697506622948
-0.11,0.08255931680041609
-0.1095,0.08263089608633696
-0.109,0.0827024696957754
-0.1085,0.08277401227408136
-0.108,0.08243693580244371
-0.1075,0.08250856787997478
-0.107,0.08258016947844309
-0.1065,0.08265176111073505
-0.106,0.08231527360265742
-0.1055,0.08238693267076538
-0.105,0.08245858468889102
-0.1045,0.08253021696209088
-0.104,0.08219429923527977
-0.1035,0.08226600268302389
-0.103,0.08233770890226985
-0.1025,0.08240937507584213
-0.102,0.08207404078135234
-0.1015,0.08214578925693171
-0.101,0.08221752764586256
-0.1005,0.0822892360690062
-0.1,0.09214939517039354
-0.0995,0.09221854051559712
-0.099,0.09228766665483107
-0.0985,0.09235677370383723
-0.098,0.09201713420613955
-0.0975,0.0920863177995446
-0.097,0.09215549649395541
-0.0965,0.09222464401900364
-0.096,0.09188557839634462
-0.0955,0.09195481248822292
-0.095,0.09202402140288118
-0.0945,0.09209321805799991
-0.094,0.09175473701435541
-0.0935,0.09182400007754453
-0.093,0.09189325565885474
-0.0925,0.09196250034381957
-0.092,0.0916245818793779
-0.0915,0.09169390606220296
-0.091,0.0917631978321828
-0.0905,0.09183248294338389
-0.09,0.09149514898966123
-0.0895,0.09156450950018759
-0.089,0.09163383635444707
-0.0885,0.09170316452737297
-0.088,0.09136641123158604
-0.0875,0.09143580750272763
-0.087,0.0915051895833169
-0.0865,0.09157455672855996
-0.086,0.09123837674524059
-0.0855,0.09130781830503078
-0.085,0.09137723988474558
-0.0845,0.09144665055347889
-0.084,0.09111104108695628
-0.0835,0.09118053220177123
-0.083,0.09124999017753194
-0.0825,0.0913194446490024
-0.082,0.09098441586734256
-0.0815,0.09105394506623095
-0.081,0.09112329386592435
-0.0805,0.091192779204821
-0.08,0.0908583220437022
-0.0795,0.09092789558216656
-0.079,0.09099742789552466
-0.0785,0.09106696384610216
-0.078,0.09073308868782744
-0.0775,0.0908026866106609
-0.077,0.09087228204951998
-0.0765,0.09094185908448804
-0.076,0.09060854929737656
-0.0755,0.09067819974228111
-0.075,0.09074783804187912
-0.0745,0.09081744560594136
-0.074,0.09048472043424885
-0.0735,0.09055440444867416
-0.073,0.0906240771071317
-0.0725,0.09069373285199285
-0.072,0.09036158557520395
-0.0715,0.0904313087147134
-0.071,0.0905010286731189
-0.0705,0.09057072414664655
-0.07,0.09023914098133591
-0.0695,0.09030891308030763
-0.069,0.09037867494058198
-0.0685,0.09044840460224488
-0.068,0.09011740552473975
-0.0675,0.09018720865069073
-0.067,0.09025701002813379
-0.0665,0.09032679594461723
-0.066,0.08999635507869858
-0.0655,0.0900662092795681
-0.065,0.09013605311008611
-0.0645,0.09020586576772087
-0.064,0.08987599747679284
-0.0635,0.08994590123259368
-0.063,0.0900157727645145
-0.0625,0.09008563471725738
-0.062,0.08975633746576372
-0.0615,0.08982628365183516
-0.061,0.08989619579053132
-0.0605,0.08996609915778711
-0.06,0.0896373751515347
-0.0595,0.08970735670875972
-0.059,0.08977730906568838
-0.0585,0.0898472642271384
-0.058,0.08951910604761672
-0.0575,0.08958912802395005
-0.057,0.08965912460540477
-0.0565,0.0897291075438515
-0.056,0.08940153113094047
-0.0555,0.08947158696649703
-0.055,0.08954162306739429
-0.0545,0.08961164821167729
-0.054,0.08928463720183676
-0.0535,0.08935473853519627
-0.053,0.0894248127548359
-0.0525,0.08949488107080389
-0.052,0.08916844247928354
-0.0515,0.08923857540255399
-0.051,0.08930869436529171
-0.0505,0.08937880402405483
-0.05,0.0989865602887726
-0.0495,0.09905414175659095
-0.049,0.09912172576413412
-0.0485,0.11526325109867627
-0.048,0.09885850821890389
-0.0475,0.0989261379405244
-0.047,0.09899376659029235
-0.0465,0.11511431023542176
-0.046,0.09873115880666136
-0.0455,0.09879883457829193
-0.045,0.09886650005192775
-0.0445,0.11496606487993458
-0.044,0.09860450025916151
-0.0435,0.09867221983167832
-0.043,0.09873992697218179
-0.0425,0.11481853568668383
-0.042,0.09847853288742468
-0.0415,0.09854629377095551
-0.041,0.09861403256364895
-0.0405,0.11467168989320153
-0.04,0.09835325726724396
-0.0395,0.09842105935874433
-0.039,0.09848884908975825
-0.0385,0.11452555524601715
-0.038,0.09822867899411743
-0.0375,0.09829651777021003
-0.037,0.09836434360126675
-0.0365,0.11438011231007755
-0.036,0.09810478441342364
-0.0355,0.0981726620981462
-0.035,0.09824053100042561
-0.0345,0.11423536431176536
-0.034,0.0979815712468552
-0.0335,0.09804949729239638
-0.033,0.09811739951818076
-0.0325,0.11409131835459019
-0.032,0.09785906671838619
-0.0315,0.09792702912561015
-0.031,0.09799497478650517
-0.0305,0.11394796566134631
-0.03,0.09773723728141595
-0.0295,0.09780524241180828
-0.029,0.09787323190489203
-0.0285,0.11380530321253926
-0.028,0.09761609915947184
-0.0275,0.09768414032281662
-0.027,0.09775217087084875
-0.0265,0.11366334882577189
-0.026,0.09749564548793069
-0.0255,0.09756372733513817
-0.025,0.09763179540413076
-0.0245,0.11352207830506471
-0.024,0.09737588485283727
-0.0235,0.09744399791484959
-0.023,0.09751211563337799
-0.0225,0.11338150863486988
-0.022,0.09725679664186464
-0.0215,0.09732496542631451
-0.021,0.09739311329498362
-0.0205,0.11324162502163344
-0.02,0.09713840342374058
-0.0195,0.09720660731537024
-0.019,0.09727479302839044
-0.0185,0.11310244628955074
-0.018,0.09702069187507116
-0.0175,0.09708893089885708
-0.017,0.09715715648297048
-0.0165,0.1129639496743088
-0.016,0.09690365173090904
-0.0155,0.096971944529048
-0.015,0.097040207547613
-0.0145,0.11282614267834515
-0.014,0.09678730598477932
-0.0135,0.09685563364857606
-0.013,0.09692393790234005
-0.0125,0.11268903584020545
-0.012,0.09667164680463787
-0.0115,0.09674000198420049
-0.011,0.09680835679109877
-0.0105,0.11255261399900605
-0.01,0.09655665824831959
-0.0095,0.0966250668097682
-0.009,0.09669345729487326
-0.0085,0.11241687711805184
-0.008,0.09644235605579995
-0.0075,0.09651079582268275
-0.007,0.09657921917288739
-0.0065,0.11228183529821331
-0.006,0.09632873451318844
-0.0055,0.09639721253367818
-0.005,0.09646567884614496
-0.0045,0.11214748487407421
-0.004,0.09621578968538785
-0.0035,0.09628429905622946
-0.003,0.0963528100191822
-0.0025,0.11201380768848125
-0.002,0.09610353058779697
-0.0015,0.09617207502934456
-0.001,0.0962406174423648
-0.0005,0.11188083228691874
0.0,0.1054944289400441
0.0005,0.10556057052879537
0.001,0.10562669281417343
0.0015,0.10569280295657382
0.002,0.10537071445893612
0.0025,0.10543690163463697
0.003,0.10550304982424973
0.0035,0.10556920019835635
0.004,0.10524767883232299
0.0045,0.10531389843609663
0.005,0.1053800943598601
0.0055,0.10544628531873755
0.006,0.10512531239345103
0.0065,0.10519157780268015
0.007,0.10525781865043987
0.0075,0.10532405400390944
0.008,0.10500363499571394
0.0085,0.10506994459860823
0.009,0.10513622048404186
0.0095,0.10520248658576757
0.01,0.10488265021416335
0.0105,0.10494898122253112
0.011,0.10501530204518303
0.0115,0.10508161572357841
0.012,0.10476233304469143
0.0125,0.10482869665840638
0.013,0.10489507348326925
0.0135,0.10496141350910619
0.014,0.10464269096081
0.0145,0.10470910635076225
0.015,0.10477550652831137
0.0155,0.10484189306915419
0.016,0.10452373094671263
0.0165,0.10459018576908179
0.017,0.10465662621515559
0.0175,0.10472306052975443
0.018,0.1044054503891569
0.0185,0.104471940044613
0.019,0.10453842627575495
0.0195,0.10460489250575974
0.02,0.10428783367232743
0.0205,0.10435437223745288
0.021,0.10442089178702105
0.0215,0.10448740288257874
0.022,0.10417090541299114
0.0225,0.10423748798228467
0.023,0.10430403362707769
0.0235,0.10437059211242071
0.024,0.10405465118045101
0.0245,0.10412127066276944
0.025,0.10418786792193628
0.0255,0.10425445445301232
0.026,0.10393907661971295
0.0265,0.10400572805394838
0.027,0.10407236517782778
0.0275,0.10413898983566142
0.028,0.10382416967001747
0.0285,0.10389085889274446
0.029,0.10395754215788697
0.0295,0.10402419254583253
0.03,0.10370993988049126
0.0305,0.10377665952176766
0.031,0.10384338062933471
0.0315,0.10391007837732895
0.032,0.10359637532375775
0.0325,0.10366314479275572
0.033,0.10372989468646877
0.0335,0.10379663774898469
0.034,0.10348347983367637
0.0345,0.10355029741420604
0.035,0.10361708554360427
0.0355,0.10368386660452387
0.036,0.10337127065912444
0.0365,0.10343811627414723
0.037,0.103504944500274
0.0375,0.10357175836243389
0.038,0.10325971434467833
0.0385,0.10332660750148195
0.039,0.10339346844366246
0.0395,0.10346033653147522
0.04,0.10314884154619092
0.0405,0.10321576779339886
0.041,0.10328267786038421
0.0415,0.1033495727678729
0.042,0.10303863644333337
0.0425,0.10310559808888459
0.043,0.10317254605709739
0.0435,0.10323947178213407
0.044,0.10292910411090593
0.0445,0.10299610305008515
0.045,0.10306308617799102
0.0455,0.10313005107595331
0.046,0.10282023119967633
0.0465,0.10288726716437509
0.047,0.10295428663126655
0.0475,0.10302129246866644
0.048,0.10271201855181587
0.0485,0.10277910442983551
0.049,0.10284615885796412
0.0495,0.10291321007942264
0.05,0.11203446760989846
0.0505,0.11209913233824355
0.051,0.11216377136897776
0.0515,0.11222839336671311
0.052,0.11191473710319112
0.0525,0.11197943872012915
0.053,0.11204411745515355
0.0535,0.11210878201171477
0.054,0.11179568138801957
0.0545,0.1118604131303898
0.055,0.11192513674989378
0.0555,0.11198984599065878
0.056,0.11167729545394973
0.0565,0.11174207517036541
0.057,0.1118068291643833
0.0575,0.11187157269806776
0.058,0.1115595792707046
0.0585,0.11162439593520905
0.059,0.11168919280234552
0.0595,0.11175396702546533
0.06,0.11144253472261953
0.0605,0.11150738286494963
0.061,0.11157222351659754
0.0615,0.11163704916973637
0.062,0.11132614978010615
0.0625,0.11139103623969707
0.063,0.11145592312073598
0.0635,0.11152077927713348
0.064,0.11121044523483997
0.0645,0.11127537455126843
0.065,0.11134029211757618
0.0655,0.11140519171608224
0.066,0.11109540389415871
0.0665,0.11116037081883451
0.067,0.1112253213253926
0.0675,0.11129027260044988
0.068,0.11098102951037189
0.0685,0.11104603977516363
0.069,0.11111103124977688
0.0695,0.11117600549241363
0.07,0.1108673277989636
0.0705,0.11093237348788107
0.071,0.11099740462569699
0.0715,0.1110624168625994
0.072,0.1107542843328179
0.0725,0.11081936513775863
0.073,0.1108844452734002
0.0735,0.11094948891398887
0.074,0.11064190815009434
0.0745,0.11070702612032784
0.075,0.11077214147265896
0.0755,0.11083723288791028
0.076,0.11053019307232906
0.0765,0.11059535580802797
0.077,0.11066050246030805
0.0775,0.11072563539201517
0.078,0.11041915291110327
0.0785,0.11048435044236982
0.079,0.11054952962330157
0.0795,0.11061470598418507
0.08,0.1103087583357823
0.0805,0.11037400102773683
0.081,0.11043922807390609
0.0815,0.11050444547436768
0.082,0.11019904368543465
0.0825,0.11026432744022947
0.083,0.11032957684148
0.0835,0.1103948294131975
0.084,0.11008998941619834
0.0845,0.1101553041082541
0.085,0.1102205980320363
0.0855,0.11028588150850298
0.086,0.10998158926976029
0.0865,0.11004693075638579
0.087,0.11011227852699712
0.0875,0.11017759726975318
0.088,0.10987384928190118
0.0885,0.10993923895204512
0.089,0.11000462197719782
0.0895,0.11006997902949439
0.09,0.10976677696232488
0.0905,0.10983220615570374
0.091,0.10989760970260107
0.0915,0.10996301894661518
0.092,0.10966035774007397
0.0925,0.10972582881664704
0.093,0.10979126673590242
0.0935,0.10985671233451602
0.094,0.1095545932131201
0.0945,0.10962010056549117
0.095,0.10968558949359394
0.0955,0.10975106957037112
0.096,0.10944950026916123
0.0965,0.10951504348375293
0.097,0.10958056715324277
0.0975,0.10964607003553209
0.098,0.10934505955496837
0.0985,0.10941062440023623
0.099,0.10947619692471522
0.0995,0.1095417390869925
0.1,0.1351023312188996
0.1005,0.13516012398471833
0.101,0.13521792584131762
0.1015,0.1352757098995137
0.102,0.13533348039974094
0.1025,0.13539126404705673
0.103,0.13544901724231664
0.1035,0.13550678463949206
0.104,0.13556453829231174
0.1045,0.13562229030302606
0.105,0.13568002615897742
0.1055,0.13573776073294977
0.106,0.13579549278960432
0.1065,0.13585319419113473
0.107,0.13591092804834437
0.1075,0.13596862201017565
0.108,0.13602632471645182
0.1085,0.1360840220686142
0.109,0.13614170795219108
0.1095,0.13619939042808935
0.11,0.13625705447055345
0.1105,0.13631474175667885
0.111,0.13637238411725758
0.1115,0.13643004682404292
0.112,0.13648769329541297
0.1125,0.13654533675471617
0.113,0.13660296961704757
0.1135,0.13666059718672477
0.114,0.13671821676536605
0.1145,0.1367758226987133
0.115,0.1368334503097071
0.1155,0.13689103475668088
0.116,0.13694863794575646
0.1165,0.1370062335022081
0.117,0.13706380753936426
0.1175,0.1371213854872375
0.118,0.137178949462515
0.1185,0.13723651905820905
0.119,0.13729406994835103
0.1195,0.13735162758054376
0.12,0.13740917004714306
0.1205,0.13746670309067477
0.121,0.13752424244100672
0.1215,0.13758175479243553
0.122,0.1376392782154635
0.1225,0.13769678652383224
0.123,0.13775429826793198
0.1235,0.1378117880752539
0.124,0.1378692833403774
0.1245,0.13792676683740446
0.125,0.13798423830502496
0.1255,0.13804171959480802
0.126,0.13809917281474585
0.1265,0.13815664918017595
0.127,0.13821409124745554
0.1275,0.13827154499054622
0.128,0.1383289810824831
0.1285,0.1383864100018357
0.129,0.13844385330199227
0.1295,0.1385012480608847
0.13,0.13855868020567466
0.1305,0.13861608456776262
0.131,0.1386734866983449
0.1315,0.13873087841788015
0.132,0.13878827286654094
0.1325,0.13884565501468982
0.133,0.1389030195975915
0.1335,0.13896040313296254
0.134,0.13901775807993075
0.1345,0.13907511893185573
0.135,0.13913247244538546
0.1355,0.1391898104239251
0.136,0.1392471534024028
0.1365,0.139304474110141
0.137,0.1393618107946968
0.1375,0.13941911587857667
0.138,0.13947644015269617
0.1385,0.13953374828428464
0.139,0.13959104685670728
0.1395,0.13964834064998707
